"Source.Name","Fecha","Hora","Temp1 (C)","Hum1 (%)","Temp2 (C)","Hum2 (%)"
"dht22_2025-09-02.csv","9/2/2025","9:05:20 AM","25.6","85","25.7","90.6"
"dht22_2025-09-02.csv","9/2/2025","9:10:21 AM","25.6","86.2","25.6","91.3"
"dht22_2025-09-02.csv","9/2/2025","9:15:21 AM","25.8","87.2","25.7","91.9"
"dht22_2025-09-02.csv","9/2/2025","9:20:22 AM","25.9","85.1","25.9","90.8"
"dht22_2025-09-02.csv","9/2/2025","9:25:23 AM","26","85.2","25.9","90.8"
"dht22_2025-09-02.csv","9/2/2025","9:30:23 AM","26","85.4","25.9","91"
"dht22_2025-09-02.csv","9/2/2025","9:35:24 AM","25.9","85.4","25.9","91"
"dht22_2025-09-02.csv","9/2/2025","9:40:24 AM","26","83.8","26","90.1"
"dht22_2025-09-02.csv","9/2/2025","9:45:27 AM","26.2","83.5","26","90.1"
"dht22_2025-09-02.csv","9/2/2025","9:50:27 AM","26.1","83.3","26.1","89.7"
"dht22_2025-09-02.csv","9/2/2025","9:55:28 AM","26.3","82.8","26.2","88.9"
"dht22_2025-09-02.csv","9/2/2025","10:00:28 AM","26.4","81.1","26.3","87"
"dht22_2025-09-02.csv","9/2/2025","10:05:29 AM","26.3","80.2","26.3","85.9"
"dht22_2025-09-02.csv","9/2/2025","10:10:29 AM","26.4","83.1","26.4","89.3"
"dht22_2025-09-02.csv","9/2/2025","10:15:30 AM","26.4","79.2","26.4","84.2"
"dht22_2025-09-02.csv","9/2/2025","10:20:30 AM","26.5","81.3","26.5","86.8"
"dht22_2025-09-02.csv","9/2/2025","10:25:31 AM","26.6","81","26.6","86.9"
"dht22_2025-09-02.csv","9/2/2025","10:30:31 AM","26.6","80.9","26.6","87.3"
"dht22_2025-09-02.csv","9/2/2025","10:35:32 AM","26.8","79.3","26.7","84.6"
"dht22_2025-09-02.csv","9/2/2025","10:40:32 AM","26.9","78.8","26.9","85.1"
"dht22_2025-09-02.csv","9/2/2025","10:45:33 AM","27.1","77.6","27.1","83"
"dht22_2025-09-02.csv","9/2/2025","10:50:33 AM","27.2","75.2","27.2","79.4"
"dht22_2025-09-02.csv","9/2/2025","10:55:34 AM","27.4","74.7","27.4","78.8"
"dht22_2025-09-02.csv","9/2/2025","11:00:34 AM","27.6","73.4","27.5","78"
"dht22_2025-09-02.csv","9/2/2025","11:05:35 AM","27.7","73.7","27.6","77"
"dht22_2025-09-02.csv","9/2/2025","11:10:35 AM","27.6","72.1","27.7","75.4"
"dht22_2025-09-02.csv","9/2/2025","11:15:36 AM","27.6","71.7","27.6","74.9"
"dht22_2025-09-02.csv","9/2/2025","11:20:36 AM","27.7","71.8","27.7","75.3"
"dht22_2025-09-02.csv","9/2/2025","11:25:37 AM","27.8","71","27.8","74.3"
"dht22_2025-09-02.csv","9/2/2025","11:30:37 AM","28","72","27.9","75.5"
"dht22_2025-09-02.csv","9/2/2025","11:35:38 AM","27.7","72.9","27.7","76.8"
"dht22_2025-09-02.csv","9/2/2025","11:40:39 AM","28.1","70.7","28","74.1"
"dht22_2025-09-02.csv","9/2/2025","11:45:39 AM","28.3","69.5","28.1","72.8"
"dht22_2025-09-02.csv","9/2/2025","11:50:40 AM","28.3","70.4","28.2","73.6"
"dht22_2025-09-02.csv","9/2/2025","11:55:40 AM","28.4","69.6","28.4","72.5"
"dht22_2025-09-02.csv","9/2/2025","12:00:41 PM","28.5","69.6","28.4","72.5"
"dht22_2025-09-02.csv","9/2/2025","12:05:41 PM","28.3","71.7","28.2","75.1"
"dht22_2025-09-02.csv","9/2/2025","12:10:42 PM","28.2","71.4","28.2","74.6"
"dht22_2025-09-02.csv","9/2/2025","12:15:42 PM","28.1","71.7","28.1","75.2"
"dht22_2025-09-02.csv","9/2/2025","12:20:43 PM","28.4","70.6","28.3","74.1"
"dht22_2025-09-02.csv","9/2/2025","12:25:43 PM","29","69.9","28.8","73.2"
"dht22_2025-09-02.csv","9/2/2025","12:30:46 PM","29.1","70.7","29.1","71.9"
"dht22_2025-09-02.csv","9/2/2025","12:35:46 PM","29.1","70.5","29","73.6"
"dht22_2025-09-02.csv","9/2/2025","12:40:47 PM","29.4","68.2","29.2","70.8"
"dht22_2025-09-02.csv","9/2/2025","12:45:47 PM","29.5","69.7","29.3","72.3"
"dht22_2025-09-02.csv","9/2/2025","12:50:48 PM","29.3","68","29.2","70.5"
"dht22_2025-09-02.csv","9/2/2025","12:55:48 PM","29.5","69.7","29.3","72.5"
"dht22_2025-09-02.csv","9/2/2025","1:00:51 PM","29.7","68.4","29.5","71.3"
"dht22_2025-09-02.csv","9/2/2025","1:05:52 PM","29.6","68.3","29.5","71.3"
"dht22_2025-09-02.csv","9/2/2025","1:10:52 PM","29.6","67","29.5","69.4"
"dht22_2025-09-02.csv","9/2/2025","1:15:53 PM","29.8","67.4","29.6","70.3"
"dht22_2025-09-02.csv","9/2/2025","1:20:53 PM","29.7","67","29.5","69.3"
"dht22_2025-09-02.csv","9/2/2025","1:25:54 PM","29.5","69.2","29.3","71.9"
"dht22_2025-09-02.csv","9/2/2025","1:30:54 PM","29.7","67.9","29.5","70.9"
"dht22_2025-09-02.csv","9/2/2025","1:35:55 PM","29.7","68.8","29.6","71.5"
"dht22_2025-09-02.csv","9/2/2025","1:40:56 PM","29.9","68.3","29.7","71"
"dht22_2025-09-02.csv","9/2/2025","1:45:56 PM","29.6","68.8","29.5","71.5"
"dht22_2025-09-02.csv","9/2/2025","1:50:57 PM","29.4","69.8","29.3","72.5"
"dht22_2025-09-02.csv","9/2/2025","1:55:57 PM","29.6","69.3","29.3","72.1"
"dht22_2025-09-02.csv","9/2/2025","2:00:58 PM","29.9","68.1","29.7","70.7"
"dht22_2025-09-02.csv","9/2/2025","2:05:58 PM","30.1","66.5","29.9","68.6"
"dht22_2025-09-02.csv","9/2/2025","2:10:59 PM","29.9","67.2","29.9","69.6"
"dht22_2025-09-02.csv","9/2/2025","2:15:59 PM","30.1","68.6","29.9","70.1"
"dht22_2025-09-02.csv","9/2/2025","2:21:00 PM","30","67.9","30","69.4"
"dht22_2025-09-02.csv","9/2/2025","2:26:00 PM","30.1","66.7","30","68.7"
"dht22_2025-09-02.csv","9/2/2025","2:31:01 PM","29.9","66.7","29.8","68.8"
"dht22_2025-09-02.csv","9/2/2025","2:36:01 PM","30","67.2","29.9","69.2"
"dht22_2025-09-02.csv","9/2/2025","2:41:02 PM","29.8","67.5","29.8","69.9"
"dht22_2025-09-02.csv","9/2/2025","2:46:02 PM","29.7","65.9","29.7","67.9"
"dht22_2025-09-02.csv","9/2/2025","2:51:03 PM","29.8","67.1","29.7","69"
"dht22_2025-09-02.csv","9/2/2025","2:56:05 PM","29.8","67.5","29.7","69.4"
"dht22_2025-09-02.csv","9/2/2025","3:01:06 PM","29.8","67.4","29.7","69.4"
"dht22_2025-09-02.csv","9/2/2025","3:06:06 PM","29.9","64.8","29.8","66.6"
"dht22_2025-09-02.csv","9/2/2025","3:11:07 PM","29.8","65.7","29.8","67.5"
"dht22_2025-09-02.csv","9/2/2025","3:16:07 PM","29.6","66.4","29.7","68.6"
"dht22_2025-09-02.csv","9/2/2025","3:21:08 PM","29.7","68.9","29.5","70.4"
"dht22_2025-09-02.csv","9/2/2025","3:26:08 PM","29.6","69","29.6","71.1"
"dht22_2025-09-02.csv","9/2/2025","3:31:09 PM","29.5","69.2","29.5","71"
"dht22_2025-09-02.csv","9/2/2025","3:36:09 PM","29.2","69.2","29.3","71.6"
"dht22_2025-09-02.csv","9/2/2025","3:41:10 PM","28.9","70.8","29","73.3"
"dht22_2025-09-02.csv","9/2/2025","3:46:11 PM","28.8","71.4","28.9","74"
"dht22_2025-09-02.csv","9/2/2025","3:51:11 PM","28.6","71.2","28.7","74.1"
"dht22_2025-09-02.csv","9/2/2025","3:56:12 PM","28.6","71.7","28.6","74.6"
"dht22_2025-09-03.csv","9/3/2025","9:00:27 AM","24","83","24.1","88.8"
"dht22_2025-09-03.csv","9/3/2025","9:05:28 AM","25.5","82.7","25.5","88.5"
"dht22_2025-09-03.csv","9/3/2025","9:10:28 AM","25.5","82","25.6","87.9"
"dht22_2025-09-03.csv","9/3/2025","9:15:29 AM","25.6","82.5","25.6","88"
"dht22_2025-09-03.csv","9/3/2025","9:20:29 AM","25.6","82.4","25.6","88.1"
"dht22_2025-09-03.csv","9/3/2025","9:25:30 AM","25.6","80.6","25.7","85.9"
"dht22_2025-09-03.csv","9/3/2025","9:30:30 AM","25.7","81.2","25.8","86.7"
"dht22_2025-09-03.csv","9/3/2025","9:35:31 AM","25.8","81.5","25.9","87"
"dht22_2025-09-03.csv","9/3/2025","9:40:31 AM","25.9","80","25.9","85.3"
"dht22_2025-09-03.csv","9/3/2025","9:45:32 AM","26","80.8","26","86"
"dht22_2025-09-03.csv","9/3/2025","9:50:32 AM","26","80.3","26.1","85.7"
"dht22_2025-09-03.csv","9/3/2025","9:55:33 AM","26.2","80.4","26.2","86"
"dht22_2025-09-03.csv","9/3/2025","10:00:33 AM","26.3","81.1","26.2","85.9"
"dht22_2025-09-03.csv","9/3/2025","10:05:34 AM","26.3","80.8","26.3","86.1"
"dht22_2025-09-03.csv","9/3/2025","10:10:34 AM","26.4","79.7","26.4","85.2"
"dht22_2025-09-03.csv","9/3/2025","10:15:35 AM","26.4","77.6","26.4","82.2"
"dht22_2025-09-03.csv","9/3/2025","10:20:35 AM","26.5","78.5","26.5","83.1"
"dht22_2025-09-03.csv","9/3/2025","10:25:36 AM","26.6","78.4","26.6","84"
"dht22_2025-09-03.csv","9/3/2025","10:30:36 AM","26.8","78.8","26.8","84.3"
"dht22_2025-09-03.csv","9/3/2025","10:35:37 AM","26.9","77.6","26.9","82.1"
"dht22_2025-09-03.csv","9/3/2025","10:40:37 AM","27","77","27","82.2"
"dht22_2025-09-03.csv","9/3/2025","10:45:38 AM","27.2","75.6","27.2","80.4"
"dht22_2025-09-03.csv","9/3/2025","10:50:39 AM","27.3","73.3","27.2","77.6"
"dht22_2025-09-03.csv","9/3/2025","10:55:39 AM","27.2","72","27.3","74.9"
"dht22_2025-09-03.csv","9/3/2025","11:00:40 AM","27.3","72.5","27.3","75.7"
"dht22_2025-09-03.csv","9/3/2025","11:05:40 AM","27.4","72.1","27.4","75"
"dht22_2025-09-03.csv","9/3/2025","11:10:43 AM","27.6","72.9","27.5","75.8"
"dht22_2025-09-03.csv","9/3/2025","11:15:43 AM","27.5","72.8","27.5","76.1"
"dht22_2025-09-03.csv","9/3/2025","11:20:44 AM","27.8","72.2","27.7","75.3"
"dht22_2025-09-03.csv","9/3/2025","11:25:44 AM","27.8","69.6","27.8","72.8"
"dht22_2025-09-03.csv","9/3/2025","11:30:45 AM","27.9","69.9","27.9","73.1"
"dht22_2025-09-03.csv","9/3/2025","11:35:45 AM","28","68.9","28","71.7"
"dht22_2025-09-03.csv","9/3/2025","11:40:46 AM","28.1","67.6","28","70.1"
"dht22_2025-09-03.csv","9/3/2025","11:45:46 AM","28.1","67.9","28","70.5"
"dht22_2025-09-03.csv","9/3/2025","11:50:47 AM","28.1","67.5","28","70"
"dht22_2025-09-03.csv","9/3/2025","11:55:47 AM","28.2","68.5","28.1","71.4"
"dht22_2025-09-03.csv","9/3/2025","12:00:48 PM","28.2","68.1","28.2","70.9"
"dht22_2025-09-03.csv","9/3/2025","12:05:48 PM","28.3","68.3","28.2","70.9"
"dht22_2025-09-03.csv","9/3/2025","12:10:49 PM","28","70.4","28","73.7"
"dht22_2025-09-03.csv","9/3/2025","12:15:49 PM","28","72.4","27.9","75.4"
"dht22_2025-09-03.csv","9/3/2025","12:20:50 PM","28.4","71.8","28.2","74.9"
"dht22_2025-09-03.csv","9/3/2025","12:25:50 PM","28.6","70","28.5","73"
"dht22_2025-09-03.csv","9/3/2025","12:30:51 PM","28.4","70.9","28.4","74.2"
"dht22_2025-09-03.csv","9/3/2025","12:35:51 PM","28.4","70.3","28.3","73.1"
"dht22_2025-09-03.csv","9/3/2025","12:40:52 PM","28.5","70.5","28.4","73.5"
"dht22_2025-09-03.csv","9/3/2025","12:45:52 PM","28.4","70.6","28.4","73.5"
"dht22_2025-09-03.csv","9/3/2025","12:50:53 PM","28.3","72.1","28.3","75.6"
"dht22_2025-09-03.csv","9/3/2025","12:55:53 PM","28.3","73.2","28.3","76.8"
"dht22_2025-09-03.csv","9/3/2025","1:00:54 PM","28.4","73.9","28.3","77.3"
"dht22_2025-09-03.csv","9/3/2025","1:05:55 PM","28.4","72.5","28.4","76.3"
"dht22_2025-09-03.csv","9/3/2025","1:10:55 PM","28.4","72.1","28.4","75.7"
"dht22_2025-09-03.csv","9/3/2025","1:15:56 PM","28.6","71.5","28.6","74.7"
"dht22_2025-09-03.csv","9/3/2025","1:20:56 PM","28.6","73","28.7","76"
"dht22_2025-09-03.csv","9/3/2025","1:25:57 PM","29","72.9","28.8","76.4"
"dht22_2025-09-03.csv","9/3/2025","1:30:57 PM","29.2","69.7","29.1","72.6"
"dht22_2025-09-03.csv","9/3/2025","1:35:58 PM","28.9","71.7","28.9","74.2"
"dht22_2025-09-03.csv","9/3/2025","1:40:58 PM","28.9","72.1","28.9","75.3"
"dht22_2025-09-03.csv","9/3/2025","1:45:59 PM","29","72.8","29","75.6"
"dht22_2025-09-03.csv","9/3/2025","1:50:59 PM","29.2","70.9","29.1","74"
"dht22_2025-09-03.csv","9/3/2025","1:56:00 PM","29.3","71.5","29.2","74.4"
"dht22_2025-09-03.csv","9/3/2025","2:01:00 PM","29.2","71.3","29.2","74.9"
"dht22_2025-09-03.csv","9/3/2025","2:06:01 PM","29.1","73.7","29.1","77.4"
"dht22_2025-09-03.csv","9/3/2025","2:11:01 PM","29.3","71","29.3","74.2"
"dht22_2025-09-03.csv","9/3/2025","2:16:02 PM","29.1","72.7","29","75.7"
"dht22_2025-09-03.csv","9/3/2025","2:21:02 PM","29.1","72.8","29","75.9"
"dht22_2025-09-03.csv","9/3/2025","2:26:03 PM","28.7","73","28.8","75.5"
"dht22_2025-09-03.csv","9/3/2025","2:31:03 PM","28.4","73.3","28.5","76.9"
"dht22_2025-09-03.csv","9/3/2025","2:36:04 PM","28.4","74.1","28.4","77.6"
"dht22_2025-09-03.csv","9/3/2025","2:41:04 PM","28.2","75","28.3","77.8"
"dht22_2025-09-03.csv","9/3/2025","2:46:05 PM","28.3","74.6","28.3","78.6"
"dht22_2025-09-03.csv","9/3/2025","2:51:05 PM","28.4","75.1","28.4","79.1"
"dht22_2025-09-03.csv","9/3/2025","2:56:06 PM","28.4","75.2","28.4","79.7"
"dht22_2025-09-03.csv","9/3/2025","3:01:06 PM","28.4","78","28.3","82.5"
"dht22_2025-09-03.csv","9/3/2025","3:06:07 PM","28.3","78.8","28.3","83.7"
"dht22_2025-09-03.csv","9/3/2025","3:11:07 PM","28.3","78","28.3","82.9"
"dht22_2025-09-03.csv","9/3/2025","3:16:08 PM","28.5","77.3","28.5","81.8"
"dht22_2025-09-03.csv","9/3/2025","3:21:08 PM","28.5","76.2","28.5","81.1"
"dht22_2025-09-03.csv","9/3/2025","3:26:09 PM","28.4","77.8","28.4","82.5"
"dht22_2025-09-03.csv","9/3/2025","3:31:09 PM","28.5","73.7","28.5","77.5"
"dht22_2025-09-03.csv","9/3/2025","3:36:10 PM","28.5","73.2","28.5","76.5"
"dht22_2025-09-03.csv","9/3/2025","3:41:10 PM","28.4","74.5","28.4","78.1"
"dht22_2025-09-03.csv","9/3/2025","3:46:11 PM","28.4","74.4","28.4","78.1"
"dht22_2025-09-03.csv","9/3/2025","3:51:11 PM","28.3","75","28.3","78.4"
"dht22_2025-09-03.csv","9/3/2025","3:56:12 PM","28.2","75.6","28.2","79.6"
"dht22_2025-09-04.csv","9/4/2025","9:00:01 AM","25.2","77.8","25.2","82.5"
"dht22_2025-09-04.csv","9/4/2025","9:05:01 AM","25.8","77.8","25.9","82.2"
"dht22_2025-09-04.csv","9/4/2025","9:10:02 AM","25.8","77.5","25.9","81.9"
"dht22_2025-09-04.csv","9/4/2025","9:15:02 AM","25.8","77.8","25.9","82.5"
"dht22_2025-09-04.csv","9/4/2025","9:20:03 AM","25.9","78.7","25.9","83.2"
"dht22_2025-09-04.csv","9/4/2025","9:25:03 AM","25.9","78.4","25.9","83.1"
"dht22_2025-09-04.csv","9/4/2025","9:30:04 AM","26","78","26","82.6"
"dht22_2025-09-04.csv","9/4/2025","9:35:04 AM","26","78.9","26","83.8"
"dht22_2025-09-04.csv","9/4/2025","9:40:05 AM","26.1","77.2","26.1","81.7"
"dht22_2025-09-04.csv","9/4/2025","9:45:05 AM","26.1","77.1","26.1","81.8"
"dht22_2025-09-04.csv","9/4/2025","9:50:06 AM","26.2","76.2","26.2","80.4"
"dht22_2025-09-04.csv","9/4/2025","9:55:06 AM","26.3","76.7","26.2","81.1"
"dht22_2025-09-04.csv","9/4/2025","10:00:07 AM","26.4","77.2","26.4","82.1"
"dht22_2025-09-04.csv","9/4/2025","10:05:07 AM","26.5","76.7","26.4","80.7"
"dht22_2025-09-04.csv","9/4/2025","10:10:08 AM","26.6","76.6","26.5","80.7"
"dht22_2025-09-04.csv","9/4/2025","10:15:08 AM","26.7","76.4","26.6","80.9"
"dht22_2025-09-04.csv","9/4/2025","10:20:09 AM","26.8","75.8","26.8","79.6"
"dht22_2025-09-04.csv","9/4/2025","10:25:10 AM","26.9","73.8","26.9","78"
"dht22_2025-09-04.csv","9/4/2025","10:30:10 AM","26.9","72.3","26.9","75"
"dht22_2025-09-04.csv","9/4/2025","10:35:11 AM","27.1","73.2","27","76.5"
"dht22_2025-09-04.csv","9/4/2025","10:40:11 AM","27.2","75.1","27.1","78.9"
"dht22_2025-09-04.csv","9/4/2025","10:45:12 AM","27.3","73.2","27.2","76.7"
"dht22_2025-09-04.csv","9/4/2025","10:50:12 AM","27.3","73.4","27.2","76.5"
"dht22_2025-09-04.csv","9/4/2025","10:55:13 AM","27.4","73.7","27.3","77.4"
"dht22_2025-09-04.csv","9/4/2025","11:00:13 AM","27.6","74","27.4","77.3"
"dht22_2025-09-04.csv","9/4/2025","11:05:14 AM","27.6","73.6","27.5","77"
"dht22_2025-09-04.csv","9/4/2025","11:10:14 AM","27.9","72.2","27.7","75.7"
"dht22_2025-09-04.csv","9/4/2025","11:15:15 AM","28","70.8","27.9","74.1"
"dht22_2025-09-04.csv","9/4/2025","11:20:15 AM","28","70.3","27.9","73"
"dht22_2025-09-04.csv","9/4/2025","11:25:18 AM","28.1","72.6","27.9","75.8"
"dht22_2025-09-04.csv","9/4/2025","11:30:18 AM","28.1","72.7","28","76.1"
"dht22_2025-09-04.csv","9/4/2025","11:35:19 AM","28","73.6","27.9","76.6"
"dht22_2025-09-04.csv","9/4/2025","11:40:19 AM","28.1","73.1","28","76.2"
"dht22_2025-09-04.csv","9/4/2025","11:45:20 AM","28","74.9","27.9","78.7"
"dht22_2025-09-04.csv","9/4/2025","11:50:20 AM","27.8","76.5","27.8","80.9"
"dht22_2025-09-04.csv","9/4/2025","11:55:21 AM","27.7","77.1","27.7","81.5"
"dht22_2025-09-04.csv","9/4/2025","12:00:21 PM","27.7","77.7","27.7","82.2"
"dht22_2025-09-04.csv","9/4/2025","12:05:22 PM","27.6","77.7","27.6","82.2"
"dht22_2025-09-04.csv","9/4/2025","12:10:22 PM","27.6","77.8","27.6","82"
"dht22_2025-09-04.csv","9/4/2025","12:15:23 PM","27.5","78.1","27.5","82.4"
"dht22_2025-09-04.csv","9/4/2025","12:20:23 PM","27.6","78.6","27.6","83.1"
"dht22_2025-09-04.csv","9/4/2025","12:25:24 PM","27.6","78.1","27.6","82.7"
"dht22_2025-09-04.csv","9/4/2025","12:30:24 PM","27.6","76.8","27.6","81.6"
"dht22_2025-09-04.csv","9/4/2025","12:35:25 PM","27.5","77","27.5","81.1"
"dht22_2025-09-04.csv","9/4/2025","12:40:26 PM","27.4","75.3","27.4","78.8"
"dht22_2025-09-04.csv","9/4/2025","12:45:26 PM","27.4","76.5","27.4","80.8"
"dht22_2025-09-04.csv","9/4/2025","12:50:27 PM","27.3","76.4","27.4","80.3"
"dht22_2025-09-04.csv","9/4/2025","12:55:27 PM","27.3","75.8","27.3","79.8"
"dht22_2025-09-04.csv","9/4/2025","1:00:28 PM","27.3","76.4","27.3","80.4"
"dht22_2025-09-04.csv","9/4/2025","1:05:28 PM","27.3","78.5","27.3","82.9"
"dht22_2025-09-04.csv","9/4/2025","1:10:29 PM","27.3","83.3","27.4","89"
"dht22_2025-09-04.csv","9/4/2025","1:15:29 PM","27.6","84.9","27.6","90.5"
"dht22_2025-09-04.csv","9/4/2025","1:20:30 PM","27.7","84.3","27.7","90.2"
"dht22_2025-09-04.csv","9/4/2025","1:25:30 PM","27.9","81.8","27.8","87.2"
"dht22_2025-09-04.csv","9/4/2025","1:30:31 PM","28","80.7","27.9","86.1"
"dht22_2025-09-04.csv","9/4/2025","1:35:31 PM","28","80.7","28","85.7"
"dht22_2025-09-04.csv","9/4/2025","1:40:32 PM","28.1","77.4","28","82"
"dht22_2025-09-04.csv","9/4/2025","1:45:32 PM","28.1","77.7","28.1","82.5"
"dht22_2025-09-04.csv","9/4/2025","1:50:33 PM","28","77.9","28.1","82.3"
"dht22_2025-09-04.csv","9/4/2025","1:55:33 PM","28","79.1","27.9","83.3"
"dht22_2025-09-04.csv","9/4/2025","2:00:34 PM","27.9","77.3","27.8","81.9"
"dht22_2025-09-04.csv","9/4/2025","2:05:34 PM","27.8","77","27.8","81.1"
"dht22_2025-09-04.csv","9/4/2025","2:10:35 PM","27.7","76.9","27.7","81.6"
"dht22_2025-09-04.csv","9/4/2025","2:15:35 PM","27.7","77.4","27.7","82.3"
"dht22_2025-09-04.csv","9/4/2025","2:20:36 PM","27.6","77.1","27.6","81.5"
"dht22_2025-09-04.csv","9/4/2025","2:25:36 PM","27.6","78.6","27.6","83.5"
"dht22_2025-09-04.csv","9/4/2025","2:30:37 PM","27.5","77.4","27.4","81.8"
"dht22_2025-09-04.csv","9/4/2025","2:35:37 PM","27.4","77.5","27.4","82"
"dht22_2025-09-04.csv","9/4/2025","2:40:38 PM","27.5","77.4","27.5","81.8"
"dht22_2025-09-04.csv","9/4/2025","2:45:38 PM","27.4","78.1","27.4","82.4"
"dht22_2025-09-04.csv","9/4/2025","2:50:39 PM","27.4","78.7","27.4","83.7"
"dht22_2025-09-04.csv","9/4/2025","2:55:39 PM","27.4","79","27.4","84.1"
"dht22_2025-09-04.csv","9/4/2025","3:00:40 PM","27.4","78.8","27.4","83.6"
"dht22_2025-09-04.csv","9/4/2025","3:05:40 PM","27.4","79.8","27.4","84.9"
"dht22_2025-09-04.csv","9/4/2025","3:10:41 PM","27.6","79.6","27.6","84.6"
"dht22_2025-09-04.csv","9/4/2025","3:15:41 PM","27.7","77.6","27.7","82"
"dht22_2025-09-04.csv","9/4/2025","3:20:42 PM","27.7","77.9","27.8","81.8"
"dht22_2025-09-04.csv","9/4/2025","3:25:42 PM","27.9","77","27.8","81.8"
"dht22_2025-09-04.csv","9/4/2025","3:30:43 PM","27.9","76.3","27.9","80.4"
"dht22_2025-09-04.csv","9/4/2025","3:35:43 PM","27.9","76.7","27.9","80.8"
"dht22_2025-09-04.csv","9/4/2025","3:40:44 PM","27.7","77.8","27.7","82"
"dht22_2025-09-04.csv","9/4/2025","3:45:44 PM","27.5","77.5","27.6","81.3"
"dht22_2025-09-04.csv","9/4/2025","3:50:45 PM","27.6","76.3","27.6","80.3"
"dht22_2025-09-04.csv","9/4/2025","3:55:45 PM","27.5","77.5","27.5","81.9"
"dht22_2025-09-04.csv","9/4/2025","4:00:46 PM","27.5","77.1","27.5","81.6"
"dht22_2025-09-05.csv","9/5/2025","9:00:06 AM","24","86.5","24.1","91.5"
"dht22_2025-09-05.csv","9/5/2025","9:05:07 AM","25.2","82.2","25.2","87.8"
"dht22_2025-09-05.csv","9/5/2025","9:10:07 AM","25.2","82.3","25.3","88.3"
"dht22_2025-09-05.csv","9/5/2025","9:15:08 AM","25.4","82.6","25.4","88.5"
"dht22_2025-09-05.csv","9/5/2025","9:20:08 AM","25.4","82.8","25.4","88.8"
"dht22_2025-09-05.csv","9/5/2025","9:25:09 AM","25.6","82.9","25.5","88.8"
"dht22_2025-09-05.csv","9/5/2025","9:30:09 AM","25.6","82.8","25.6","88.7"
"dht22_2025-09-05.csv","9/5/2025","9:35:10 AM","25.7","82.3","25.7","88.3"
"dht22_2025-09-05.csv","9/5/2025","9:40:10 AM","25.8","82.2","25.8","88.1"
"dht22_2025-09-05.csv","9/5/2025","9:45:11 AM","25.8","82.6","25.8","88.5"
"dht22_2025-09-05.csv","9/5/2025","9:50:11 AM","25.8","81","25.8","86.2"
"dht22_2025-09-05.csv","9/5/2025","9:55:12 AM","25.9","80.8","25.9","86.5"
"dht22_2025-09-05.csv","9/5/2025","10:00:12 AM","25.9","81.6","25.9","87.2"
"dht22_2025-09-05.csv","9/5/2025","10:05:13 AM","25.9","80","25.9","85.4"
"dht22_2025-09-05.csv","9/5/2025","10:10:13 AM","26","80.5","25.9","85.7"
"dht22_2025-09-05.csv","9/5/2025","10:15:14 AM","26","80.3","26","85.7"
"dht22_2025-09-05.csv","9/5/2025","10:20:14 AM","26.1","80.7","26.1","86.3"
"dht22_2025-09-05.csv","9/5/2025","10:25:15 AM","26.3","79.7","26.2","84.9"
"dht22_2025-09-05.csv","9/5/2025","10:30:15 AM","26.5","79.5","26.4","84.6"
"dht22_2025-09-05.csv","9/5/2025","10:35:16 AM","26.6","80.1","26.5","85.5"
"dht22_2025-09-05.csv","9/5/2025","10:40:16 AM","26.5","79.3","26.5","84.8"
"dht22_2025-09-05.csv","9/5/2025","10:45:17 AM","26.5","80","26.5","85.1"
"dht22_2025-09-05.csv","9/5/2025","10:50:18 AM","26.7","80.3","26.7","85.8"
"dht22_2025-09-05.csv","9/5/2025","10:55:18 AM","26.9","80.9","26.9","86.5"
"dht22_2025-09-05.csv","9/5/2025","11:00:19 AM","27.1","80.2","27","85.1"
"dht22_2025-09-05.csv","9/5/2025","11:05:19 AM","27.2","77.7","27.1","82.8"
"dht22_2025-09-05.csv","9/5/2025","11:10:20 AM","27.3","78.7","27.3","84.2"
"dht22_2025-09-05.csv","9/5/2025","11:15:20 AM","27.6","77.7","27.5","82.5"
"dht22_2025-09-05.csv","9/5/2025","11:20:21 AM","27.8","77","27.7","81.8"
"dht22_2025-09-05.csv","9/5/2025","11:25:21 AM","27.9","74.7","27.8","78.9"
"dht22_2025-09-05.csv","9/5/2025","11:30:22 AM","28","69.9","27.9","72.6"
"dht22_2025-09-05.csv","9/5/2025","11:35:22 AM","28","70.4","27.9","73.4"
"dht22_2025-09-05.csv","9/5/2025","11:40:25 AM","27.5","72.6","27.7","75.7"
"dht22_2025-09-05.csv","9/5/2025","11:45:25 AM","27.5","72.7","27.5","75.9"
"dht22_2025-09-05.csv","9/5/2025","11:50:26 AM","27.5","72.4","27.5","76.3"
"dht22_2025-09-05.csv","9/5/2025","11:55:26 AM","27.3","73.1","27.3","76.4"
"dht22_2025-09-05.csv","9/5/2025","12:00:27 PM","27.6","73.1","27.5","76.5"
"dht22_2025-09-05.csv","9/5/2025","12:05:27 PM","27.8","72.1","27.7","75.4"
"dht22_2025-09-05.csv","9/5/2025","12:10:28 PM","27.6","71.3","27.5","74.7"
"dht22_2025-09-05.csv","9/5/2025","12:15:28 PM","27.4","71.1","27.4","74"
"dht22_2025-09-05.csv","9/5/2025","12:20:29 PM","27.3","72","27.3","74.8"
"dht22_2025-09-05.csv","9/5/2025","12:25:29 PM","27.2","73.5","27.2","77.1"
"dht22_2025-09-05.csv","9/5/2025","12:30:30 PM","27.3","73.2","27.2","76.8"
